,ORIGINAL_commentText,commentText,Label
8737,نضال الاحمدى القندره  كاظم ايشرفج يا صاقطه  يا بقره  يا بشعه,نضال الاحمدى القندره  كاظم ايشرفج يا صاقطه  يا بقره  يا بشعه,P
8738,نضال الاحمدى هايه حماره  اصلا كاظم الساهر من الثمانينات يغنى عراقى هو صنع نفسه من العدم والفقر مو عيب يا غبيه  وهذا شرف اله صنع نفسه من العدم  ، وبالنسبه  ل جورج وسوف ومحمد عبده هذول خرفانين 😂 اصلا جورج وسوف فضح نفسه بدون حقوق راح غنى سلمتك بيد الله من غير ما يكلف نفسه ويستاذن المطرب الاصلي,نضال الاحمدى هايه حماره  اصلا كاظم الساهر من الثمانينات يغنى عراقى هو صنع نفسه من العدم والفقر مو عيب يا غبيه  وهذا شرف اله صنع نفسه من العدم  ، وبالنسبه  ل جورج وسوف ومحمد عبده هذول خرفانين 😂 اصلا جورج وسوف فضح نفسه بدون حقوق راح غنى سلمتك بيد الله من غير ما يكلف نفسه ويستاذن المطرب الاصلي,P
8739,نضال الاحمديه  الحماره  شو فضل لبنات على الفضل لقنوات اوربت بالمقام الثانى والمقام الاول كان الفضل للكويت وبالنسبه  اللى افضل حفلاته هى اللى بالكويت,نضال الاحمديه  الحماره  شو فضل لبنات على الفضل لقنوات اوربت بالمقام الثانى والمقام الاول كان الفضل للكويت وبالنسبه  اللى افضل حفلاته هى اللى بالكويت,P
8740,نضال الاحمديه اخرا وحده  يخرب بيتك متل عجوزه  الروم 😂😂,نضال الاحمديه اخرا وحده  يخرب بيتك متل عجوزه  الروم 😂😂,P
8741,نضال الاحمديه ساقطه وصار سوبر ستار وغصبا على راسج,نضال الاحمديه ساقطه وصار سوبر ستار وغصبا على راسج,P
8742,نضال الزفتيه  تضربى انت ولبنان كلكن افلت من بعض وسخه  بلدك كلو وسخ اوك يا تافهه,نضال الزفتيه  تضربى انت ولبنان كلكن افلت من بعض وسخه  بلدك كلو وسخ اوك يا تافهه,P
8743,نضال القنطره انتى منو حتى تقيمين القيصر ولكم انتو بلبنان بطل اذا بطل مى تشربون احد تاخذون وبمنيه انتو اشهرون احد اذا متستفادون عشره  اضعاف تحياتى لنضال القنطره وجورج وسوف ابو الكبلسله وبلال الحبشى عبده اكلوا خره,نضال القنطره انتى منو حتى تقيمين القيصر ولكم انتو بلبنان بطل اذا بطل مى تشربون احد تاخذون وبمنيه انتو اشهرون احد اذا متستفادون عشره  اضعاف تحياتى لنضال القنطره وجورج وسوف ابو الكبلسله وبلال الحبشى عبده اكلوا خره,P
8744,نضال ايضا مريضه نفسيا  .  .  .  يعنى مجرد انه سكن فى لبنان يعنى اصحاب فضل عليه   ههه شر البليه  ما يضحك .  .  .  وبعدين كيف تنكر كاظم يعنى شو عمل لحتى نضال تقول عليه  هذا الكلام,نضال ايضا مريضه نفسيا  .  .  .  يعنى مجرد انه سكن فى لبنان يعنى اصحاب فضل عليه   ههه شر البليه  ما يضحك .  .  .  وبعدين كيف تنكر كاظم يعنى شو عمل لحتى نضال تقول عليه  هذا الكلام,P
8745,نضال تقول لبنان الى طلعته و الاعلاميه الكويتيه تقول الكويت طلعته !  ؟  ؟  ؟  ؟  كاضم طلع من نفسه مش بلد طلعه لو موهوبته م طلع😹,نضال تقول لبنان الى طلعته و الاعلاميه الكويتيه تقول الكويت طلعته !  ؟  ؟  ؟  ؟  كاضم طلع من نفسه مش بلد طلعه لو موهوبته م طلع😹,N
8746,نظال القندرجيه كويسه وجورج فسفوس كويس ومحمد عبوده كويس ووائل كساااس كويس ونبيل برميل كويس وصباح الامى كويس والكويت يتمنون كاظم يجى يمهم,نظال القندرجيه كويسه وجورج فسفوس كويس ومحمد عبوده كويس ووائل كساااس كويس ونبيل برميل كويس وصباح الامى كويس والكويت يتمنون كاظم يجى يمهم,P
8747,نعااله احلام انشالله يووم موووته,نعااله احلام انشالله يووم موووته,P
8748,نعال عليج وعلى زوجج,نعال عليج وعلى زوجج,P
8749,نعال كاظم  يسوى راسكم كلكم يا حثاﻻت الفن,نعال كاظم  يسوى راسكم كلكم يا حثاﻻت الفن,P
8750,نعال كاظم عل روسكم مضغوطين,نعال كاظم عل روسكم مضغوطين,P
8751,نعال كاظم يسواهم كلهم,نعال كاظم يسواهم كلهم,P
8752,نعل الله احلام يهو احلا هى لو نانسى بشرفكم,نعل الله احلام يهو احلا هى لو نانسى بشرفكم,P
8753,نعله  الله عليك ياكلب الشعب العراقى حضاره  وتاريخ وتحيه  من المغرب,نعله  الله عليك ياكلب الشعب العراقى حضاره  وتاريخ وتحيه  من المغرب,P
8754,"نعلت الله ع كويت واهل كويت وعلى سعوديه واهل سعوديه ولبنان هم محمد عبده مسوى نفسه فنان عرب وهو صوته احلان اشبهه بنهيق حمار و هذا اثوب الكويتى لو بى خير يجى للعراق يكعدو ع بطل 
ولكم كاظم ساهر اسطوره غناء لو مو مهم نزار قبانى مينطى كتاب مالته تهى بهي",نعلت الله ع كويت واهل كويت وعلى سعوديه واهل سعوديه ولبنان هم محمد عبده مسوى نفسه فنان عرب وهو صوته احلان اشبهه بنهيق حمار و هذا اثوب الكويتى لو بى خير يجى للعراق يكعدو ع بطل  ولكم كاظم ساهر اسطوره غناء لو مو مهم نزار قبانى مينطى كتاب مالته تهى بهي,P
8755,نعلله  والديكم ياخى والله  ايضوجون الواحد,نعلله  والديكم ياخى والله  ايضوجون الواحد,P
8756,نعم انا دمعت عينى لموت صدام حسين الاسد .   .  وللمعلوميه صدام غلط وهى الغلطه الوحيده  عندما اجتاح الكويت وصدام هو الحصن المنيع كان فى وجه ايران المجوسيه  وكان ماتسمع لهم نفس بس يقول المثل لا غاب القط العب يافار .,نعم انا دمعت عينى لموت صدام حسين الاسد .   .  وللمعلوميه صدام غلط وهى الغلطه الوحيده  عندما اجتاح الكويت وصدام هو الحصن المنيع كان فى وجه ايران المجوسيه  وكان ماتسمع لهم نفس بس يقول المثل لا غاب القط العب يافار .,N
8757,نعم القيصر فى بداياته كانت بالكويت والمشروعات السياحه  التى كانت ترعى الفنانين هى سبب الاول فى انطلاقهم خليجيا وعربيا مثال الرويشد ونوال وكاظم ورباب وغيرهم الكثير من الفنانين ولكن كل فنان لولا انه كان يمتلك الموهبه  الحقيقيه  كان ما اشتهر ولا وصل الى مبتغاه يعنى الموهبه  هى التى صنعتهم   .  .  .  ثانيا حسب معلوماتى المتواضعه  القيصر لم يشتم بلادى الكويت وان اثبت انه شتم الكويت هذا لن يقلل من شان ومكانه  الكويت ولا اى دوله  عربيه   .  .  .  تاريخ العرب لا يستطيع اى شخص يقلل منه وان سعوا مئات السنين  .  .  .,نعم القيصر فى بداياته كانت بالكويت والمشروعات السياحه  التى كانت ترعى الفنانين هى سبب الاول فى انطلاقهم خليجيا وعربيا مثال الرويشد ونوال وكاظم ورباب وغيرهم الكثير من الفنانين ولكن كل فنان لولا انه كان يمتلك الموهبه  الحقيقيه  كان ما اشتهر ولا وصل الى مبتغاه يعنى الموهبه  هى التى صنعتهم   .  .  .  ثانيا حسب معلوماتى المتواضعه  القيصر لم يشتم بلادى الكويت وان اثبت انه شتم الكويت هذا لن يقلل من شان ومكانه  الكويت ولا اى دوله  عربيه   .  .  .  تاريخ العرب لا يستطيع اى شخص يقلل منه وان سعوا مئات السنين  .  .  .,N
8758,"نعم ان الفستان الى تلبسه  اغلى منها

تلوع الكبد",نعم ان الفستان الى تلبسه  اغلى منها  تلوع الكبد,P
8759,نعم ممثله ومغنيه جميله ومحترمه,نعم ممثله ومغنيه جميله ومحترمه,N
8760,نعما يضربك احكى مثل الخلق انتى من الخليج ليش قلبا لسانك . شوى   سورى لبناني,نعما يضربك احكى مثل الخلق انتى من الخليج ليش قلبا لسانك . شوى   سورى لبناني,N
8761,نعمل تبادل اشتراكات ؟  الجادين فقط😊,نعمل تبادل اشتراكات ؟  الجادين فقط😊,N
8762,نفس حركات هيفااا ماجيك وووواع شو هلصدر الى الها 😜,نفس حركات هيفااا ماجيك وووواع شو هلصدر الى الها 😜,N
8763,نفسى استفرغ بعد ماشفت مشهد  7,نفسى استفرغ بعد ماشفت مشهد  7,N
8764,نفسى اشوف البنت المفضوحه 😂😂😂😂,نفسى اشوف البنت المفضوحه 😂😂😂😂,N
